date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1991-09-30,0.24515941603398,-46.1942771849589,0.410012382256891,0.777611257023914,0.896428462372079,1.4125,0.137456301601935,-0.819572252406592,0.435,NaN
1991-12-31,0.08954742321583,-46.4356554255392,0.731133317523969,0.592802152305172,0.784605846966446,1.205,-0.180589568122347,-0.742423963546246,0.5125,0.875
1992-03-31,0.93467959859076,-46.4544690410058,2.18271342040301,0.370785001963103,0.761069749279386,1.005,1.85261323659593,0.31004666760035,0.475,0.8
1992-06-30,0.82483645861855,-45.7436676827616,0.321648585254658,0.599050185904471,0.703412846489204,0.9425,0.486668433178838,2.56939858657874,0.4375,0.85
1992-09-30,0.731063779281982,-45.9962873841009,0.669895897049505,0.487341984387957,0.591024218095626,0.815,0.961386556262722,0.642219118279652,0.52,0.8125
1992-12-31,0.787026411517644,-46.1792712229981,-0.145955390453506,0.685379344675496,0.729987599103943,0.7575,0.943003209269322,2.29546488177763,0.5325,0.775
1993-03-31,-0.083758082888363,-46.040535604758,-1.30342427008534,0.559288037211392,0.686537257327391,0.76,0.167870991754171,0.272002815567154,0.53,0.75
1993-06-30,0.332244420829153,-45.4436943036746,0.119250635178575,0.59256405510606,0.75624044564222,0.75,0.734289844363123,1.28122806797009,0.5375,0.8
1993-09-30,0.226438145907226,-44.8477962288185,-0.524980016105725,0.593413277340016,0.558219070473687,0.765,0.698313724548205,0.906114576428454,0.5,0.7375
1993-12-31,1.102108102113,-44.6614191406681,0.185058711990732,0.543883388995781,0.513488879006729,0.7475,0.656539553311997,3.45605337191456,0.485,0.7375
1994-03-31,0.717111934959369,-44.2177969167285,-1.04217824426747,0.476526285322443,0.451468035452685,0.8025,0.767899984356646,1.00009210111154,0.445,0.7375
1994-06-30,1.09709130719877,-43.6849050487278,0.317909650041953,0.481391677506959,0.67203073235671,0.985,0.601693422927818,1.59623364822156,0.38,0.75
1994-09-30,0.330973540569235,-43.407712096433,-0.587701722552492,0.57264403275008,0.557051130118147,1.1225,0.649688224296274,0.434985241998345,0.3775,0.75
1994-12-31,0.88647319281745,-42.6871995298905,0.236938523115221,0.541202561647314,0.50508939618279,1.2925,0.751344211776295,1.99538086904834,0.3425,0.75
1995-03-31,0.100294670575329,-42.912082078039,0.052500540941347,0.539690988379693,0.522816810330262,1.45,-0.055424937428716,1.92568413255225,0.35,0.7
1995-06-30,0.040238798991355,-43.6371395165849,0.335868491513813,0.479617226349305,0.592642217315209,1.505,0.714438233546511,-0.435841128763299,0.4025,0.7125
1995-09-30,0.585907445850475,-43.6537590834318,0.046944114602449,0.491210015914145,0.47560763004828,1.45,0.558636430006199,0.941126321157497,0.4325,0.675
1995-12-31,0.412035186582693,-43.6894017750401,0.344030858342537,0.480520495039638,0.499957711821697,1.43,0.388223077758365,1.15451614889436,0.4375,0.625
1996-03-31,0.475386654994148,-44.2878663622228,0.608558009763444,0.480972241198163,0.3928756612952,1.3425,0.71997056555555,1.63331097140936,0.45,0.625
1996-06-30,1.37973690129782,-43.391706954095,0.495784211374939,0.412971438859877,0.473114046412526,1.31,1.04931814004647,2.19185466576382,0.395,0.625
1996-09-30,0.612626589777077,-42.6408090274823,0.45026065696237,0.326697166448042,0.456450612616521,1.3275,0.422101614720871,1.91263417320853,0.3775,0.625
1996-12-31,0.746626308321796,-42.4391885872929,0.039095441064618,0.533537851014732,0.567975143590971,1.32,0.653939454899466,0.722760247247822,0.395,0.625
1997-03-31,0.351553759230605,-42.219566954095,0.534425419449625,0.594148254353399,0.392032229311035,1.32,0.602652531101055,0.981787528640316,0.3775,0.625
1997-06-30,1.34955613649078,-41.5730933512165,0.712574780721689,0.202205455647952,0.51989926583671,1.38,0.198119860657475,1.46165114829398,0.3725,0.5875
1997-09-30,0.938552734139742,-41.1181196614058,0.572686169623729,0.432691690692,0.232495164207336,1.3825,1.21707230332713,2.88941029730134,0.38,0.625
1997-12-31,0.543287244899859,-41.0043826516979,1.47235667972305,0.327972289195699,0.3168717389749,1.3775,0.861786614804849,-0.027582964465697,0.3825,0.5375
1998-03-31,0.676688826547278,-41.3995548724552,1.51926864051516,0.14556918107056,0.294074423931967,1.38,0.549532663542374,2.07830076215276,0.415,0.525
1998-06-30,0.596009201825443,-41.3609721218922,1.01223317950891,0.235932475496448,0.305996615459314,1.375,1.36526648521994,2.57511634838702,0.4125,0.5
1998-09-30,0.91226906611056,-41.7485255917262,1.19790832263665,0.429113935075076,0.354755106369264,1.3825,0.842316857818981,1.07671723814461,0.4825,0.5
1998-12-31,1.26327971418228,-41.2471169910341,0.287660424142311,0.275361917243977,0.316683359000702,1.215,1.08019647792602,2.17275631329016,0.645,0.5
1999-03-31,0.596064061375901,-41.3935363371829,1.38177523503175,0.376071751629414,0.324543895412344,1.1825,0.503416693934877,1.14470863234638,0.605,0.45
